prediction_covid_topic,title,description,authors,date_download,maintext,url,gdelt_title,gdelt_url,date_publish,modeSearch,sourcecountrySearch,termSearch,periodtimeSearch,isOR,countMaximumRecords,urlGDELTV2FTAPI,urlArticleMobile,datetimeArticle,urlImage,domainArticle,languageArticle,countryArticle,pred_input,model_accuracy,model_kappa,model_f1,model_precision,model_recall,model,sample_size,train_prop_covid,mtry,n_tree,min_node_size,splitrule,model_type,fitted_on
1,Doença matou mais de 96 mil pessoas em todo o mundo - AFP,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-10 16:15:23,"Covid-19
A pandemia do novo coronavírus já matou 96.340 pessoas em todo o mundo e infetou quase 1,6 milhões desde o seu aparecimento, segundo um balanço da agência France-Presse, às 10:00 de hoje, através de fontes oficiais.
De acordo com os dados recolhidos pela agência noticiosa francesa, mais de um milhão e meio de casos de infeção foram oficialmente diagnosticados em 193 países e territórios desde o início da pandemia, em dezembro passado, na China.
Os Estados Unidos são o país mais afetado em número de casos, com 466.299 casos e 16.686 mortos, continuando a Europa a ser o continente com mais casos contabilizados (826.382) e de mortos (66.642).",http://www.destak.pt/artigo/414272-doenca-matou-mais-de-96-mil-pessoas-em-todo-o-mundo-afp,Destak . pt | Covid - 19 : Doença matou mais de 96 mil pessoas em todo o mundo,http://www.destak.pt/artigo/414272-doenca-matou-mais-de-96-mil-pessoas-em-todo-o-mundo-afp,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A pandemia do novo coronavírus já matou 96.340 pessoas em todo o mundo e infetou quase 1,6 milhões desde o seu aparecimento, segundo um balanço da agência France-Presse, às 10:00 de hoje, através de fontes oficiais.
De acordo com os dados recolhidos pela agência noticiosa francesa, mais de um milhão e meio de casos de infeção foram oficialmente diagnosticados em 193 países e territórios desde o início da pandemia, em dezembro passado, na China.
Os Estados Unidos são o país mais afetado em número de casos, com 466.299 casos e 16.686 mortos, continuando a Europa a ser o continente com mais casos contabilizados (826.382) e de mortos (66.642).",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Número de mortos em África sobe para 690,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-10 16:15:24,"Covid-19
O número de mortes provocadas pela covid-19 em África é de 630 num universo de mais de 12.219 casos registados em 52 países, de acordo com a mais recente atualização dos dados da pandemia naquele continente.
Segundo o boletim do Centro de Controlo e Prevenção de Doenças da União Africana (CDC África), nas últimas 24 horas, o número de mortes registadas subiu de 572 para 690, enquanto as infeções subiram de 11.400 para 12.219.
O CDC África registou também 1.559 doentes recuperados após a infeção.",http://www.destak.pt/artigo/414254-numero-de-mortos-em-africa-sobe-para-690,Destak . pt | Covid - 19 : Número de mortos em África sobe para 690,http://www.destak.pt/artigo/414254-numero-de-mortos-em-africa-sobe-para-690,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O número de mortes provocadas pela covid-19 em África é de 630 num universo de mais de 12.219 casos registados em 52 países, de acordo com a mais recente atualização dos dados da pandemia naquele continente.
Segundo o boletim do Centro de Controlo e Prevenção de Doenças da União Africana (CDC África), nas últimas 24 horas, o número de mortes registadas subiu de 572 para 690, enquanto as infeções subiram de 11.400 para 12.219.
O CDC África registou também 1.559 doentes recuperados após a infeção.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Doença matou mais de 96 mil pessoas em todo o mundo - AFP,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-10 16:15:30,"Covid-19
A pandemia do novo coronavírus já matou 96.340 pessoas em todo o mundo e infetou quase 1,6 milhões desde o seu aparecimento, segundo um balanço da agência France-Presse, às 10:00 de hoje, através de fontes oficiais.
De acordo com os dados recolhidos pela agência noticiosa francesa, mais de um milhão e meio de casos de infeção foram oficialmente diagnosticados em 193 países e territórios desde o início da pandemia, em dezembro passado, na China.
Os Estados Unidos são o país mais afetado em número de casos, com 466.299 casos e 16.686 mortos, continuando a Europa a ser o continente com mais casos contabilizados (826.382) e de mortos (66.642).",http://www.destak.pt/artigo/414273-doenca-matou-mais-de-96-mil-pessoas-em-todo-o-mundo-afp,Destak . pt | Covid - 19 : Doença matou mais de 96 mil pessoas em todo o mundo,http://www.destak.pt/artigo/414273-doenca-matou-mais-de-96-mil-pessoas-em-todo-o-mundo-afp,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A pandemia do novo coronavírus já matou 96.340 pessoas em todo o mundo e infetou quase 1,6 milhões desde o seu aparecimento, segundo um balanço da agência France-Presse, às 10:00 de hoje, através de fontes oficiais.
De acordo com os dados recolhidos pela agência noticiosa francesa, mais de um milhão e meio de casos de infeção foram oficialmente diagnosticados em 193 países e territórios desde o início da pandemia, em dezembro passado, na China.
Os Estados Unidos são o país mais afetado em número de casos, com 466.299 casos e 16.686 mortos, continuando a Europa a ser o continente com mais casos contabilizados (826.382) e de mortos (66.642).",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,PR salienta que indultos não se aplicam a presos por homicídio e pedofilia,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-10 16:15:32,"Covid-19
O Presidente da República, Marcelo Rebelo de Sousa, salientou hoje que o ""indulto especial previsto da lei"" aprovada pela Assembleia da República na quarta-feira ""não se aplica a homicidas e pedófilos"", nem pessoas condenadas por violência doméstica.
Através de uma nota publicada hoje no 'site' da Presidência da República, o chefe de Estado esclarece ""notícias falsas difundidas"" nos últimos dias, e salienta que ""a possibilidade de indulto especial previsto na Lei da Assembleia da República aprovada esta quarta-feira"", medida tomada para tentar impedir a propagação da covid-19, ""não se aplica a homicidas e pedófilos"".
""Na verdade, não se aplica a condenados por crime de homicídio, crime contra a liberdade pessoal ou liberdade sexual e autodeterminação sexual, incluindo violação e abuso sexual de crianças e adolescentes, violência doméstica e de maus tratos, ofensa à integridade física grave ou qualificada"", elenca.",http://www.destak.pt/artigo/414265-pr-salienta-que-indultos-nao-se-aplicam-a-presos-por-homicidio-e-pedofilia,Destak . pt | Covid - 19 : PR salienta que indultos não se aplicam a presos por homicídio e pedofilia,http://www.destak.pt/artigo/414265-pr-salienta-que-indultos-nao-se-aplicam-a-presos-por-homicidio-e-pedofilia,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O Presidente da República, Marcelo Rebelo de Sousa, salientou hoje que o ""indulto especial previsto da lei"" aprovada pela Assembleia da República na quarta-feira ""não se aplica a homicidas e pedófilos"", nem pessoas condenadas por violência doméstica.
Através de uma nota publicada hoje no 'site' da Presidência da República, o chefe de Estado esclarece ""notícias falsas difundidas"" nos últimos dias, e salienta que ""a possibilidade de indulto especial previsto na Lei da Assembleia da República aprovada esta quarta-feira"", medida tomada para tentar impedir a propagação da covid-19, ""não se aplica a homicidas e pedófilos"".
""Na verdade, não se aplica a condenados por crime de homicídio, crime contra a liberdade pessoal ou liberdade sexual e autodeterminação sexual, incluindo violação e abuso sexual de crianças e adolescentes, violência doméstica e de maus tratos, ofensa à integridade física grave ou qualificada"", elenca.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Número de mortos em África sobe para 690,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-10 16:15:32,"Covid-19
O número de mortes provocadas pela covid-19 em África é de 630 num universo de mais de 12.219 casos registados em 52 países, de acordo com a mais recente atualização dos dados da pandemia naquele continente.
Segundo o boletim do Centro de Controlo e Prevenção de Doenças da União Africana (CDC África), nas últimas 24 horas, o número de mortes registadas subiu de 572 para 690, enquanto as infeções subiram de 11.400 para 12.219.
O CDC África registou também 1.559 doentes recuperados após a infeção.",http://www.destak.pt/artigo/414264-numero-de-mortos-em-africa-sobe-para-690,Destak . pt | Covid - 19 : Número de mortos em África sobe para 690,http://www.destak.pt/artigo/414264-numero-de-mortos-em-africa-sobe-para-690,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O número de mortes provocadas pela covid-19 em África é de 630 num universo de mais de 12.219 casos registados em 52 países, de acordo com a mais recente atualização dos dados da pandemia naquele continente.
Segundo o boletim do Centro de Controlo e Prevenção de Doenças da União Africana (CDC África), nas últimas 24 horas, o número de mortes registadas subiu de 572 para 690, enquanto as infeções subiram de 11.400 para 12.219.
O CDC África registou também 1.559 doentes recuperados após a infeção.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,"Marcelo fala em ""notícias falsas"" e explica que indultos não se aplicam a homicidas e pedófilos","Em nota publicada no site da Presidência, Marcelo Rebelo de Sousa quis esclarecer o indulto especial que vai ser concedido a parte dos reclusos durante o estado de emergência nacional.",Rita Neves Costa,2020-04-10 16:15:33,"Rita Neves Costa Hoje às 12:11 Facebook
Twitter
Partilhar
Em nota publicada no site da Presidência, Marcelo Rebelo de Sousa quis esclarecer o indulto especial que vai ser concedido a parte dos reclusos durante o estado de emergência nacional.
""Contrariamente a notícias falsas difundidas, a possibilidade de indulto especial previsto na Lei da Assembleia da República aprovada esta quarta-feira, não se aplica a homicidas e pedófilos"", esclarece o Presidente da República na nota publicada no site da Presidência.
Marcelo Rebelo de Sousa enumera assim a lista de crimes que estão fora do indulto e cujos reclusos não poderão ser libertados: homicídio, violação e abuso sexual de menores, violência doméstica, roubo com violência, ofensas à integridade física graves, tráfico de droga, branqueamento de capitais, corrupção passiva ou ativa e crimes contra a liberdade pessoal, a liberdade sexual, a autodeterminação sexual, a identidade cultural e a integridade pessoal. Também se inclui nesta lista os crimes de incêndio.
O Presidente da República, à semelhança do que já tinha sido dito pelo primeiro-ministro António Costa, informa que crimes cometidos por titulares de cargos políticos, altos cargos públicos, magistrados judiciais ou do Ministério Público, membros das forças policiais e de segurança, Forças Armadas e funcionários ou guardas prisionais estão fora do perdão de penas durante a pandemia.
Esta quarta-feira no Parlamento, a ministra da Justiça afirmou o novo coronavírus propagaria nas prisões portuguesas como um ""rastilho"". Francisca Van Dunem estima que cerca de dois mil reclusos podem ser abrangidos pelas medidas de contenção do Covid-19 no sistema prisional.",https://www.jn.pt/nacional/marcelo-explica-que-indultos-nao-se-aplicam-a-homicidas-e-pedofilos-apos-noticias-falsas-12056342.html,Marcelo fala em ″ notícias falsas ″ e explica que indultos não se aplicam a homicidas e pedófilos,https://www.jn.pt/nacional/marcelo-explica-que-indultos-nao-se-aplicam-a-homicidas-e-pedofilos-apos-noticias-falsas-12056342.html,2020-04-10 14:11:00,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,https://www.jn.pt/nacional/amp/marcelo-explica-que-indultos-nao-se-aplicam-a-homicidas-e-pedofilos-apos-noticias-falsas-12056342.html,2020-04-10T11:45:00Z,https://static.globalnoticias.pt/jn/image.aspx?brand=JN&type=generate&guid=2f222a79-8fab-488a-a6ba-3d3a9c670245&watermark=true&t=20200410121100,jn.pt,Portuguese,Portugal,"Rita Neves Costa Hoje às 12:11 Facebook
Twitter
Partilhar
Em nota publicada no site da Presidência, Marcelo Rebelo de Sousa quis esclarecer o indulto especial que vai ser concedido a parte dos reclusos durante o estado de emergência nacional.
""Contrariamente a notícias falsas difundidas, a possibilidade de indulto especial previsto na Lei da Assembleia da República aprovada esta quarta-feira, não se aplica a homicidas e pedófilos"", esclarece o Presidente da República na nota publicada no site da Presidência.
Marcelo Rebelo de Sousa enumera assim a lista de crimes que estão fora do indulto e cujos reclusos não poderão ser libertados: homicídio, violação e abuso sexual de menores, violência doméstica, roubo com violência, ofensas à integridade física graves, tráfico de droga, branqueamento de capitais, corrupção passiva ou ativa e crimes contra a liberdade pessoal, a liberdade sexual, a autodeterminação sexual, a identidade cultural e a integridade pessoal. Também se inclui nesta lista os crimes de incêndio.
O Presidente da República, à semelhança do que já tinha sido dito pelo primeiro-ministro António Costa, informa que crimes cometidos por titulares de cargos políticos, altos cargos públicos, magistrados judiciais ou do Ministério Público, membros das forças policiais e de segurança, Forças Armadas e funcionários ou guardas prisionais estão fora do perdão de penas durante a pandemia.
Esta quarta-feira no Parlamento, a ministra da Justiça afirmou o novo coronavírus propagaria nas prisões portuguesas como um ""rastilho"". Francisca Van Dunem estima que cerca de dois mil reclusos podem ser abrangidos pelas medidas de contenção do Covid-19 no sistema prisional.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Empresas de moldes já sentem a paragem da indústria automóvel,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-10 16:15:34,"Covid-19
A pandemia da covid-19 obrigou a mudanças na organização das empresas de moldes nacionais, que já sentem a paragem da indústria automóvel, afirma o secretário-geral da Cefamol - Associação Nacional da Indústria dos Moldes.
""Grande parte dos clientes parou. Há uma ligação muito próxima do setor, como um todo, com a indústria automóvel, e temos visto nas notícias das últimas semanas que a indústria automóvel está paralisada"", diz Manuel Oliveira à agência Lusa.
As 174 empresas representadas pela associação, num universo de 536 no país que dão trabalho a 11 mil pessoas, continuam em atividade, sobretudo porque ""têm projetos em curso e estão a respeitar os prazos acordados"".",http://www.destak.pt/artigo/414243-empresas-de-moldes-ja-sentem-a-paragem-da-industria-automovel,Destak . pt | Covid - 19 : Empresas de moldes já sentem a paragem da indústria automóvel,http://www.destak.pt/artigo/414243-empresas-de-moldes-ja-sentem-a-paragem-da-industria-automovel,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A pandemia da covid-19 obrigou a mudanças na organização das empresas de moldes nacionais, que já sentem a paragem da indústria automóvel, afirma o secretário-geral da Cefamol - Associação Nacional da Indústria dos Moldes.
""Grande parte dos clientes parou. Há uma ligação muito próxima do setor, como um todo, com a indústria automóvel, e temos visto nas notícias das últimas semanas que a indústria automóvel está paralisada"", diz Manuel Oliveira à agência Lusa.
As 174 empresas representadas pela associação, num universo de 536 no país que dão trabalho a 11 mil pessoas, continuam em atividade, sobretudo porque ""têm projetos em curso e estão a respeitar os prazos acordados"".",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,"""Homicidas e pedófilos não têm direito a indulto""","Marcelo Rebelo de Sousa, numa nota publicada no site da Presidência, esclareceu quem vai ter direito a indulto especial.",Notícias Ao Minuto,2020-04-10 16:15:36,"Marcelo Rebelo de Sousa esclareceu, nesta sexta-feira, numa nota publicada no site da Presidência, quem terá direito a indulto especial, frisando que ""homicidas e pedófilos"" não estão contemplados nesta lista.
""Contrariamente a notícias falsas difundidas, a possibilidade de indulto especial previsto na Lei da Assembleia da República aprovada esta quarta-feira, não se aplica a homicidas e pedófilos"", sendo que este comunicado acrescenta ainda, de forma detalhada, outros crimes não contemplados.
""Não se aplica a condenados por crime de violência doméstica e de maus tratos, ofensa à integridade física grave ou qualificada, roubo com violência, crime contra a identidade cultural e integridade pessoal, crime de incêndio, nomeadamente incêndio florestal, tráfico de droga, associação criminosa, branqueamento de capitais, corrupção passiva ou ativa"", pode ler-se.
Esta nota é publicada um dia depois do Chefe de Estado ter promulgado a lei do Governo que cria um regime excecional de perdão de penas devido à Covid-19. Uma proposta do executivo que foi aprovada na quinta-feira em votação final global com votos contra de PSD, CDS-PP, Iniciativa Liberal e Chega.
Recorde-se que ministra da Justiça, Francisca Van Dunem, estimou que o diploma possa significar a libertação de 1.700 a 2.000 presos.
Portugal tinha, esta quinta-feira, 13.956 infetados pelo novo coronavírus (mais 815 que no dia anterior, um aumento de 6,2%) e um total de 409 vítimas mortais (mais 29 mortes, um aumento de 7,6%), de acordo com o balanço da Direção-Geral da Saúde. O número de casos recuperados cifrava-se nos 205.
Leia Também: ""Há uma tendência positiva. Lenta, mas positiva"", garante Marcelo
Recomendados para si",https://www.noticiasaominuto.com/pais/1454678/homicidas-e-pedofilos-nao-tem-direito-a-indulto,  Homicidas e pedófilos não têm direito a indulto  ,https://www.noticiasaominuto.com/pais/1454678/homicidas-e-pedofilos-nao-tem-direito-a-indulto,2020-04-10 14:14:01,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,https://media-manager.noticiasaominuto.com/1280/naom_588104ee17fa2.jpg,noticiasaominuto.com,Portuguese,Portugal,"Marcelo Rebelo de Sousa esclareceu, nesta sexta-feira, numa nota publicada no site da Presidência, quem terá direito a indulto especial, frisando que ""homicidas e pedófilos"" não estão contemplados nesta lista.
""Contrariamente a notícias falsas difundidas, a possibilidade de indulto especial previsto na Lei da Assembleia da República aprovada esta quarta-feira, não se aplica a homicidas e pedófilos"", sendo que este comunicado acrescenta ainda, de forma detalhada, outros crimes não contemplados.
""Não se aplica a condenados por crime de violência doméstica e de maus tratos, ofensa à integridade física grave ou qualificada, roubo com violência, crime contra a identidade cultural e integridade pessoal, crime de incêndio, nomeadamente incêndio florestal, tráfico de droga, associação criminosa, branqueamento de capitais, corrupção passiva ou ativa"", pode ler-se.
Esta nota é publicada um dia depois do Chefe de Estado ter promulgado a lei do Governo que cria um regime excecional de perdão de penas devido à Covid-19. Uma proposta do executivo que foi aprovada na quinta-feira em votação final global com votos contra de PSD, CDS-PP, Iniciativa Liberal e Chega.
Recorde-se que ministra da Justiça, Francisca Van Dunem, estimou que o diploma possa significar a libertação de 1.700 a 2.000 presos.
Portugal tinha, esta quinta-feira, 13.956 infetados pelo novo coronavírus (mais 815 que no dia anterior, um aumento de 6,2%) e um total de 409 vítimas mortais (mais 29 mortes, um aumento de 7,6%), de acordo com o balanço da Direção-Geral da Saúde. O número de casos recuperados cifrava-se nos 205.
Leia Também: ""Há uma tendência positiva. Lenta, mas positiva"", garante Marcelo
Recomendados para si",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Doença matou mais de 96 mil pessoas em todo o mundo - AFP,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-10 16:15:38,"Covid-19
A pandemia do novo coronavírus já matou 96.340 pessoas em todo o mundo e infetou quase 1,6 milhões desde o seu aparecimento, segundo um balanço da agência France-Presse, às 10:00 de hoje, através de fontes oficiais.
De acordo com os dados recolhidos pela agência noticiosa francesa, mais de um milhão e meio de casos de infeção foram oficialmente diagnosticados em 193 países e territórios desde o início da pandemia, em dezembro passado, na China.
Os Estados Unidos são o país mais afetado em número de casos, com 466.299 casos e 16.686 mortos, continuando a Europa a ser o continente com mais casos contabilizados (826.382) e de mortos (66.642).",http://www.destak.pt/artigo/414277-doenca-matou-mais-de-96-mil-pessoas-em-todo-o-mundo-afp,Destak . pt | Covid - 19 : Doença matou mais de 96 mil pessoas em todo o mundo,http://www.destak.pt/artigo/414277-doenca-matou-mais-de-96-mil-pessoas-em-todo-o-mundo-afp,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A pandemia do novo coronavírus já matou 96.340 pessoas em todo o mundo e infetou quase 1,6 milhões desde o seu aparecimento, segundo um balanço da agência France-Presse, às 10:00 de hoje, através de fontes oficiais.
De acordo com os dados recolhidos pela agência noticiosa francesa, mais de um milhão e meio de casos de infeção foram oficialmente diagnosticados em 193 países e territórios desde o início da pandemia, em dezembro passado, na China.
Os Estados Unidos são o país mais afetado em número de casos, com 466.299 casos e 16.686 mortos, continuando a Europa a ser o continente com mais casos contabilizados (826.382) e de mortos (66.642).",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Doença matou mais de 96 mil pessoas em todo o mundo - AFP,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-10 16:15:42,"Covid-19
A pandemia do novo coronavírus já matou 96.340 pessoas em todo o mundo e infetou quase 1,6 milhões desde o seu aparecimento, segundo um balanço da agência France-Presse, às 10:00 de hoje, através de fontes oficiais.
De acordo com os dados recolhidos pela agência noticiosa francesa, mais de um milhão e meio de casos de infeção foram oficialmente diagnosticados em 193 países e territórios desde o início da pandemia, em dezembro passado, na China.
Os Estados Unidos são o país mais afetado em número de casos, com 466.299 casos e 16.686 mortos, continuando a Europa a ser o continente com mais casos contabilizados (826.382) e de mortos (66.642).",http://www.destak.pt/artigo/414274-doenca-matou-mais-de-96-mil-pessoas-em-todo-o-mundo-afp,Destak . pt | Covid - 19 : Doença matou mais de 96 mil pessoas em todo o mundo,http://www.destak.pt/artigo/414274-doenca-matou-mais-de-96-mil-pessoas-em-todo-o-mundo-afp,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-10T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A pandemia do novo coronavírus já matou 96.340 pessoas em todo o mundo e infetou quase 1,6 milhões desde o seu aparecimento, segundo um balanço da agência France-Presse, às 10:00 de hoje, através de fontes oficiais.
De acordo com os dados recolhidos pela agência noticiosa francesa, mais de um milhão e meio de casos de infeção foram oficialmente diagnosticados em 193 países e territórios desde o início da pandemia, em dezembro passado, na China.
Os Estados Unidos são o país mais afetado em número de casos, com 466.299 casos e 16.686 mortos, continuando a Europa a ser o continente com mais casos contabilizados (826.382) e de mortos (66.642).",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
