prediction_covid_topic,title,description,authors,date_download,maintext,url,gdelt_title,gdelt_url,date_publish,modeSearch,sourcecountrySearch,termSearch,periodtimeSearch,isOR,countMaximumRecords,urlGDELTV2FTAPI,urlArticleMobile,datetimeArticle,urlImage,domainArticle,languageArticle,countryArticle,pred_input,model_accuracy,model_kappa,model_f1,model_precision,model_recall,model,sample_size,train_prop_covid,mtry,n_tree,min_node_size,splitrule,model_type,fitted_on
1,"Covid-19 - Brasil já deveria ter um ""gabinete de guerra"" - Fernando Henrique Cardoso C/ÁUDIO","As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 16:16:19,"Actualidade
O antigo Presidente do Brasil Fernando Henrique Cardoso defende que o atual chefe de Estado já deveria ter criado um ""gabinete de guerra"" para combater a covid-19, num país onde faltam testes e recursos, além de ""coordenação política"".
Numa situação de emergência como esta, ""é importante que a população sinta algum grau de segurança, e neste momento, não dá essa sensação"", afirmou Fernando Henrique Cardoso, numa entrevista à Lusa por Skype.
Pelo contrário, ""dá a sensação de que não há ainda um gabinete de guerra, porque (...) nós estamos numa guerra (...) contra um inimigo invisível. E a diferença é que na guerra você tinha defesa (...) agora não tem"", porque contra este inimigo não há ainda medicamentos, nem vacinas, acrescentou.",http://www.destak.pt/artigo/416296-covid-19-brasil-ja-deveria-ter-um-gabinete-de-guerra-fernando-henrique-cardoso-caudio,Destak . pt | Actualidade : Covid - 19 - Brasil já deveria ter um  gabinete de guerra  - Fernando Henrique Cardoso C / ÁUDIO,http://www.destak.pt/artigo/416296-covid-19-brasil-ja-deveria-ter-um-gabinete-de-guerra-fernando-henrique-cardoso-caudio,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Actualidade
O antigo Presidente do Brasil Fernando Henrique Cardoso defende que o atual chefe de Estado já deveria ter criado um ""gabinete de guerra"" para combater a covid-19, num país onde faltam testes e recursos, além de ""coordenação política"".
Numa situação de emergência como esta, ""é importante que a população sinta algum grau de segurança, e neste momento, não dá essa sensação"", afirmou Fernando Henrique Cardoso, numa entrevista à Lusa por Skype.
Pelo contrário, ""dá a sensação de que não há ainda um gabinete de guerra, porque (...) nós estamos numa guerra (...) contra um inimigo invisível. E a diferença é que na guerra você tinha defesa (...) agora não tem"", porque contra este inimigo não há ainda medicamentos, nem vacinas, acrescentou.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Estado norte-americano do Missouri apresenta queixa contra China,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 16:16:20,"Covid-19
O Missouri apresentou na terça-feira uma queixa contra a China, acusando Pequim de dissimular a gravidade da epidemia de covid-19, causando assim danos económicos e humanos ""irreparáveis"" no estado norte-americano e no mundo.
A queixa civil, apresentada pelo procurador republicano do estado Eric Schmitt, é dirigida contra o Governo, o Partido Comunista Chinês (PCC), assim como outros responsáveis e instituições do país asiático.
Estes são acusados de terem ""escondido informações cruciais"" no início da epidemia, da detenção de denunciantes e de terem negado a natureza altamente contagiosa do novo coronavírus.",http://www.destak.pt/artigo/416294-estado-norte-americano-do-missouri-apresenta-queixa-contra-china,Destak . pt | Covid - 19 : Estado norte - americano do Missouri apresenta queixa contra China,http://www.destak.pt/artigo/416294-estado-norte-americano-do-missouri-apresenta-queixa-contra-china,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O Missouri apresentou na terça-feira uma queixa contra a China, acusando Pequim de dissimular a gravidade da epidemia de covid-19, causando assim danos económicos e humanos ""irreparáveis"" no estado norte-americano e no mundo.
A queixa civil, apresentada pelo procurador republicano do estado Eric Schmitt, é dirigida contra o Governo, o Partido Comunista Chinês (PCC), assim como outros responsáveis e instituições do país asiático.
Estes são acusados de terem ""escondido informações cruciais"" no início da epidemia, da detenção de denunciantes e de terem negado a natureza altamente contagiosa do novo coronavírus.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Testes não chegam aos mais de 10 milhões de refugiados do mundo - ONG,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 16:16:20,"Covid-19
Mais de 10 milhões de deslocados de todo o mundo vivem em condições precárias em campos de refugiados, mas quase nenhum foi testado à covid-19, alertou hoje o Conselho Norueguês de Refugiados, depois de realizar uma prospeção.
Embora o relativo isolamento de muitos campos possa ter retardado a disseminação do vírus, nenhum deles é hermeticamente fechado e, se não forem feitos testes, o vírus pode espalhar-se descontroladamente, até porque os cuidados intensivos não têm capacidade ou equipamentos suficientes, avisa a organização.
""Os testes são escassos até em Nova York e na Noruega. Na maioria dos países do sul nem sequer existem"", afirmou o chefe do Conselho Norueguês de Refugiados, Jan Egeland, referindo que o conselho fez recentemente uma prospeção nos 30 países em que opera e não encontrou praticamente nenhum teste feito antes de as pessoas adoecerem.",http://www.destak.pt/artigo/416284-testes-nao-chegam-aos-mais-de-10-milhoes-de-refugiados-do-mundo-ong,Destak . pt | Covid - 19 : Testes não chegam aos mais de 10 milhões de refugiados do mundo,http://www.destak.pt/artigo/416284-testes-nao-chegam-aos-mais-de-10-milhoes-de-refugiados-do-mundo-ong,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
Mais de 10 milhões de deslocados de todo o mundo vivem em condições precárias em campos de refugiados, mas quase nenhum foi testado à covid-19, alertou hoje o Conselho Norueguês de Refugiados, depois de realizar uma prospeção.
Embora o relativo isolamento de muitos campos possa ter retardado a disseminação do vírus, nenhum deles é hermeticamente fechado e, se não forem feitos testes, o vírus pode espalhar-se descontroladamente, até porque os cuidados intensivos não têm capacidade ou equipamentos suficientes, avisa a organização.
""Os testes são escassos até em Nova York e na Noruega. Na maioria dos países do sul nem sequer existem"", afirmou o chefe do Conselho Norueguês de Refugiados, Jan Egeland, referindo que o conselho fez recentemente uma prospeção nos 30 países em que opera e não encontrou praticamente nenhum teste feito antes de as pessoas adoecerem.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Câmara do Porto vai incorporar cerca de 100 ME no orçamento de 2020,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 16:30:01,"Covid-19
A Câmara do Porto vai incorporar cerca de 100 milhões de euros no orçamento municipal de 2020, pretendendo com esta revisão orçamental atenuar os efeitos económicos da pandemia de covid-19, revelou hoje o município.
A revisão orçamental, que vai ser votada na reunião do executivo municipal de segunda-feira, eleva a disponibilidade financeira da autarquia para os 323,3 milhões de euros, ao incorporar o saldo de gerência de 2019, no valor de 97,7 milhões de euros.
""Na proposta, salienta-se a integração de um saldo de gerência de 97,7 milhões de euros. (...) É este saldo histórico, que permite, agora, sem sobressalto, enfrentar a crise e, apesar da quebra previsível da receita, ainda propor, agora, um crescimento orçamental de 8,3 milhões de euros (+2,6%) para 323,3 milhões de euros"", destaca o município, em comunicado.",http://www.destak.pt/artigo/416302-camara-do-porto-vai-incorporar-cerca-de-100-me-no-orcamento-de-2020,Destak . pt | Covid - 19 : Câmara do Porto vai incorporar cerca de 100 ME no orçamento de 2020,http://www.destak.pt/artigo/416302-camara-do-porto-vai-incorporar-cerca-de-100-me-no-orcamento-de-2020,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A Câmara do Porto vai incorporar cerca de 100 milhões de euros no orçamento municipal de 2020, pretendendo com esta revisão orçamental atenuar os efeitos económicos da pandemia de covid-19, revelou hoje o município.
A revisão orçamental, que vai ser votada na reunião do executivo municipal de segunda-feira, eleva a disponibilidade financeira da autarquia para os 323,3 milhões de euros, ao incorporar o saldo de gerência de 2019, no valor de 97,7 milhões de euros.
""Na proposta, salienta-se a integração de um saldo de gerência de 97,7 milhões de euros. (...) É este saldo histórico, que permite, agora, sem sobressalto, enfrentar a crise e, apesar da quebra previsível da receita, ainda propor, agora, um crescimento orçamental de 8,3 milhões de euros (+2,6%) para 323,3 milhões de euros"", destaca o município, em comunicado.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Paludismo pode voltar nas pandemias e tem impacto devastador - OMS,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 16:39:21,"Covid-19
A Organização Mundial da Saúde para África alertou hoje para a capacidade que o paludismo tem de reaparecer em tempos de crise, como a pandemia de covid-19, apelando a um esforço contra uma doença que mata anualmente 400.000 pessoas.
Na mensagem alusiva ao Dia Mundial de Luta contra o Paludismo, que se assinala no sábado, a diretora regional da OMS para a África, Matshidiso Moeti, referiu que esta é uma boa oportunidade de ""chamar a atenção para o impacto devastador que esta doença tem nas famílias, nas comunidades e na sociedade"".
""Numa altura em que o mundo trava uma guerra contra a covid-19, este evento permitirá igualmente destacar a importância de manter sistemas de saúde resilientes e de continuar a fornecer serviços de saúde essenciais aos utentes, mesmo em tempo de crise"", lê-se na mensagem.",http://www.destak.pt/artigo/416283-paludismo-pode-voltar-nas-pandemias-e-tem-impacto-devastador-oms,Destak . pt | Covid - 19 : Paludismo pode voltar nas pandemias e tem impacto devastador,http://www.destak.pt/artigo/416283-paludismo-pode-voltar-nas-pandemias-e-tem-impacto-devastador-oms,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A Organização Mundial da Saúde para África alertou hoje para a capacidade que o paludismo tem de reaparecer em tempos de crise, como a pandemia de covid-19, apelando a um esforço contra uma doença que mata anualmente 400.000 pessoas.
Na mensagem alusiva ao Dia Mundial de Luta contra o Paludismo, que se assinala no sábado, a diretora regional da OMS para a África, Matshidiso Moeti, referiu que esta é uma boa oportunidade de ""chamar a atenção para o impacto devastador que esta doença tem nas famílias, nas comunidades e na sociedade"".
""Numa altura em que o mundo trava uma guerra contra a covid-19, este evento permitirá igualmente destacar a importância de manter sistemas de saúde resilientes e de continuar a fornecer serviços de saúde essenciais aos utentes, mesmo em tempo de crise"", lê-se na mensagem.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Fernando Henrique Cardoso promete apoio ativo a candidato contra Presidente brasileiro,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 16:44:04,"Actualidade
O antigo Presidente do Brasil Fernando Henrique Cardoso considera que as consequências da pandemia serão desastrosas para quem lidera o Brasil, e disponibilizou-se a fomentar o apoio ativo a um candidato forte contra Bolsonaro nas próximas eleições.
""As consequências da pandemia serão desastrosas para todos, mas para ele [Presidente da República] em especial"", afirmou Fernando Henrique Cardoso numa entrevista à Lusa a partir de Lisboa, admitindo que, apesar do apoio popular de que Jair Bolsonaro ainda goza, a situação em que o país vai ficar depois da covid-19 ""pode"" significar o fim da sua era.
""Acho que o Bolsonaro foi eleito por maioria de votos e tem um mandato, mas as chances de ganhar uma nova eleição diminuem muito agora, porque as pessoas vão sentir o momento e vão reagir em função dele. Agora, em política isto [a mudança] também depende de quem vem do outro lado"", considerou.",http://www.destak.pt/artigo/416295-fernando-henrique-cardoso-promete-apoio-ativo-a-candidato-contra-presidente-brasileiro,Destak . pt | Actualidade : Fernando Henrique Cardoso promete apoio ativo a candidato contra Presidente brasileiro,http://www.destak.pt/artigo/416295-fernando-henrique-cardoso-promete-apoio-ativo-a-candidato-contra-presidente-brasileiro,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Actualidade
O antigo Presidente do Brasil Fernando Henrique Cardoso considera que as consequências da pandemia serão desastrosas para quem lidera o Brasil, e disponibilizou-se a fomentar o apoio ativo a um candidato forte contra Bolsonaro nas próximas eleições.
""As consequências da pandemia serão desastrosas para todos, mas para ele [Presidente da República] em especial"", afirmou Fernando Henrique Cardoso numa entrevista à Lusa a partir de Lisboa, admitindo que, apesar do apoio popular de que Jair Bolsonaro ainda goza, a situação em que o país vai ficar depois da covid-19 ""pode"" significar o fim da sua era.
""Acho que o Bolsonaro foi eleito por maioria de votos e tem um mandato, mas as chances de ganhar uma nova eleição diminuem muito agora, porque as pessoas vão sentir o momento e vão reagir em função dele. Agora, em política isto [a mudança] também depende de quem vem do outro lado"", considerou.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Fernando Henrique Cardoso promete apoio ativo a candidato contra Presidente brasileiro,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 16:44:05,"Actualidade
O antigo Presidente do Brasil Fernando Henrique Cardoso considera que as consequências da pandemia serão desastrosas para quem lidera o Brasil, e disponibilizou-se a fomentar o apoio ativo a um candidato forte contra Bolsonaro nas próximas eleições.
""As consequências da pandemia serão desastrosas para todos, mas para ele [Presidente da República] em especial"", afirmou Fernando Henrique Cardoso numa entrevista à Lusa a partir de Lisboa, admitindo que, apesar do apoio popular de que Jair Bolsonaro ainda goza, a situação em que o país vai ficar depois da covid-19 ""pode"" significar o fim da sua era.
""Acho que o Bolsonaro foi eleito por maioria de votos e tem um mandato, mas as chances de ganhar uma nova eleição diminuem muito agora, porque as pessoas vão sentir o momento e vão reagir em função dele. Agora, em política isto [a mudança] também depende de quem vem do outro lado"", considerou.",http://www.destak.pt/artigo/416300-fernando-henrique-cardoso-promete-apoio-ativo-a-candidato-contra-presidente-brasileiro,Destak . pt | Actualidade : Fernando Henrique Cardoso promete apoio ativo a candidato contra Presidente brasileiro,http://www.destak.pt/artigo/416300-fernando-henrique-cardoso-promete-apoio-ativo-a-candidato-contra-presidente-brasileiro,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Actualidade
O antigo Presidente do Brasil Fernando Henrique Cardoso considera que as consequências da pandemia serão desastrosas para quem lidera o Brasil, e disponibilizou-se a fomentar o apoio ativo a um candidato forte contra Bolsonaro nas próximas eleições.
""As consequências da pandemia serão desastrosas para todos, mas para ele [Presidente da República] em especial"", afirmou Fernando Henrique Cardoso numa entrevista à Lusa a partir de Lisboa, admitindo que, apesar do apoio popular de que Jair Bolsonaro ainda goza, a situação em que o país vai ficar depois da covid-19 ""pode"" significar o fim da sua era.
""Acho que o Bolsonaro foi eleito por maioria de votos e tem um mandato, mas as chances de ganhar uma nova eleição diminuem muito agora, porque as pessoas vão sentir o momento e vão reagir em função dele. Agora, em política isto [a mudança] também depende de quem vem do outro lado"", considerou.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,"Covid-19 - Brasil já deveria ter um ""gabinete de guerra"" - Fernando Henrique Cardoso C/ÁUDIO","As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 16:44:08,"Actualidade
O antigo Presidente do Brasil Fernando Henrique Cardoso defende que o atual chefe de Estado já deveria ter criado um ""gabinete de guerra"" para combater a covid-19, num país onde faltam testes e recursos, além de ""coordenação política"".
Numa situação de emergência como esta, ""é importante que a população sinta algum grau de segurança, e neste momento, não dá essa sensação"", afirmou Fernando Henrique Cardoso, numa entrevista à Lusa por Skype.
Pelo contrário, ""dá a sensação de que não há ainda um gabinete de guerra, porque (...) nós estamos numa guerra (...) contra um inimigo invisível. E a diferença é que na guerra você tinha defesa (...) agora não tem"", porque contra este inimigo não há ainda medicamentos, nem vacinas, acrescentou.",http://www.destak.pt/artigo/416301-covid-19-brasil-ja-deveria-ter-um-gabinete-de-guerra-fernando-henrique-cardoso-caudio,Destak . pt | Actualidade : Covid - 19 - Brasil já deveria ter um  gabinete de guerra  - Fernando Henrique Cardoso C / ÁUDIO,http://www.destak.pt/artigo/416301-covid-19-brasil-ja-deveria-ter-um-gabinete-de-guerra-fernando-henrique-cardoso-caudio,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Actualidade
O antigo Presidente do Brasil Fernando Henrique Cardoso defende que o atual chefe de Estado já deveria ter criado um ""gabinete de guerra"" para combater a covid-19, num país onde faltam testes e recursos, além de ""coordenação política"".
Numa situação de emergência como esta, ""é importante que a população sinta algum grau de segurança, e neste momento, não dá essa sensação"", afirmou Fernando Henrique Cardoso, numa entrevista à Lusa por Skype.
Pelo contrário, ""dá a sensação de que não há ainda um gabinete de guerra, porque (...) nós estamos numa guerra (...) contra um inimigo invisível. E a diferença é que na guerra você tinha defesa (...) agora não tem"", porque contra este inimigo não há ainda medicamentos, nem vacinas, acrescentou.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,CGD está disponível para prolongar moratórias de crédito - presidente,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 17:07:17,"Covid-19
O presidente executivo da CGD disse hoje que o banco está disponível para prolongar as moratórias de crédito à habitação, além dos seis meses, e previu que as imparidades vão aumentar em ""milhares de milhões de euros"".
Segundo Paulo Macedo, sendo já certo que não é em seis meses que se resolverá a atual crise provocada pela pandemia de covid-19, a CGD ""está disponível para ir além dos seis meses"" na concessão de moratórias de crédito a clientes, nomeadamente em créditos à habitação.
O problema, disse, é que se for uma iniciativa isolada, apenas do banco, há o risco de os créditos abrangidos por essas moratórias terem de ser registados como crédito em incumprimento no banco e deixando essa marca no cliente.",http://www.destak.pt/artigo/416287-cgd-esta-disponivel-para-prolongar-moratorias-de-credito-presidente,Destak . pt | Covid - 19 : CGD está disponível para prolongar moratórias de crédito,http://www.destak.pt/artigo/416287-cgd-esta-disponivel-para-prolongar-moratorias-de-credito-presidente,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O presidente executivo da CGD disse hoje que o banco está disponível para prolongar as moratórias de crédito à habitação, além dos seis meses, e previu que as imparidades vão aumentar em ""milhares de milhões de euros"".
Segundo Paulo Macedo, sendo já certo que não é em seis meses que se resolverá a atual crise provocada pela pandemia de covid-19, a CGD ""está disponível para ir além dos seis meses"" na concessão de moratórias de crédito a clientes, nomeadamente em créditos à habitação.
O problema, disse, é que se for uma iniciativa isolada, apenas do banco, há o risco de os créditos abrangidos por essas moratórias terem de ser registados como crédito em incumprimento no banco e deixando essa marca no cliente.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,África com mais de 24 mil infeções e 1.191 mortes,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-22 17:12:03,"Covid-19
O número de mortes provocadas pela covid-19 em África subiu para 1.191 nas últimas horas, com mais de 24 mil casos registados da doença em 52 países, segundo as estatísticas mais recentes sobre a pandemia naquele continente.
Segundo o Centro de Controlo e Prevenção de Doenças da União Africana (África CDC), nas últimas 24 horas, o número de mortes registadas subiu de 1.158 para 1.191 enquanto as infeções aumentaram de 23.505 para 24.686.
Destes 24.686 doentes infetados, 6.425 foram dados como recuperados.",http://www.destak.pt/artigo/416285-africa-com-mais-de-24-mil-infecoes-e-1.191-mortes,Destak . pt | Covid - 19 : África com mais de 24 mil infees e 1 . 191 mortes,http://www.destak.pt/artigo/416285-africa-com-mais-de-24-mil-infecoes-e-1.191-mortes,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-22T11:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O número de mortes provocadas pela covid-19 em África subiu para 1.191 nas últimas horas, com mais de 24 mil casos registados da doença em 52 países, segundo as estatísticas mais recentes sobre a pandemia naquele continente.
Segundo o Centro de Controlo e Prevenção de Doenças da União Africana (África CDC), nas últimas 24 horas, o número de mortes registadas subiu de 1.158 para 1.191 enquanto as infeções aumentaram de 23.505 para 24.686.
Destes 24.686 doentes infetados, 6.425 foram dados como recuperados.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
