prediction_covid_topic,title,description,authors,date_download,maintext,url,gdelt_title,gdelt_url,date_publish,modeSearch,sourcecountrySearch,termSearch,periodtimeSearch,isOR,countMaximumRecords,urlGDELTV2FTAPI,urlArticleMobile,datetimeArticle,urlImage,domainArticle,languageArticle,countryArticle,pred_input,model_accuracy,model_kappa,model_f1,model_precision,model_recall,model,sample_size,train_prop_covid,mtry,n_tree,min_node_size,splitrule,model_type,fitted_on
1,"Hillary Clinton anuncia apoio à candidatura do ""amigo"" Joe Biden","As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-29 10:16:08,"EUA/Eleições
Hillary Clinton, a primeira mulher a candidatar-se à Presidência dos Estados Unidos, anunciou o apoio à candidatura do democrata Joe Biden, e descreveu-o como amigo e líder que o país precisa neste momento.
""Pensem no que significaria se tivéssemos um Presidente de verdade, não apenas alguém que atuasse na televisão"", disse, terça-feira, Hillary Clinton, derrotada em 2016 por Dodald Trump nas últimas eleições presidenciais, durante uma videoconferência com Joe Biden.
Hillary Clinton referiu-se ainda à crise enfrentada pelos Estados Unidos, o país mais atingido pela pandemia da covid-19 no mundo, considerando importante o país ter um Presidente que não apenas ouça a ciência e coloque em primeiro lugar factos sobre ficção, mas que une o país.",http://www.destak.pt/artigo/417495-hillary-clinton-anuncia-apoio-a-candidatura-do-amigo-joe-biden,Destak . pt | EUA / Eleies : Hillary Clinton anuncia apoio à candidatura do  amigo  Joe Biden,http://www.destak.pt/artigo/417495-hillary-clinton-anuncia-apoio-a-candidatura-do-amigo-joe-biden,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"EUA/Eleições
Hillary Clinton, a primeira mulher a candidatar-se à Presidência dos Estados Unidos, anunciou o apoio à candidatura do democrata Joe Biden, e descreveu-o como amigo e líder que o país precisa neste momento.
""Pensem no que significaria se tivéssemos um Presidente de verdade, não apenas alguém que atuasse na televisão"", disse, terça-feira, Hillary Clinton, derrotada em 2016 por Dodald Trump nas últimas eleições presidenciais, durante uma videoconferência com Joe Biden.
Hillary Clinton referiu-se ainda à crise enfrentada pelos Estados Unidos, o país mais atingido pela pandemia da covid-19 no mundo, considerando importante o país ter um Presidente que não apenas ouça a ciência e coloque em primeiro lugar factos sobre ficção, mas que une o país.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Sistema de vigilância da gripe sazonal vai ser alargado ao SARS-Cov-2 - INSA,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-29 10:16:08,"Covid-19
O sistema de vigilância sentinela da gripe sazonal vai ser alargado à covid-19 para ""conhecer com detalhe"" o que se vai passar na população portuguesa com a coexistência dos dois vírus, revelou à Lusa o epidemiologista Carlos Dias.
Desde 1990 que a Rede Médicos-Sentinela, um sistema de observação baseado nos cuidados de saúde primários, faz a vigilância epidemiológica da gripe, sendo o objetivo adaptá-la ao novo coronavírus SARS-Cov2, adiantou o coordenador do Departamento de Epidemiologia do Instituto Nacional Dr. Ricardo Jorge (INSA).
""Esse é um aspeto muito importante que está a ser preparado desde já"" porque são duas ""doenças que têm uma expressão respiratória óbvia, em termos de sinais, de sintomas, a tosse, febre, dificuldade respiratória, etc"", disse Carlos Dias.",http://www.destak.pt/artigo/417499-sistema-de-vigilancia-da-gripe-sazonal-vai-ser-alargado-ao-sars-cov-2-insa,Destak . pt | Covid - 19 : Sistema de vigilância da gripe sazonal vai ser alargado ao SARS - Cov - 2,http://www.destak.pt/artigo/417499-sistema-de-vigilancia-da-gripe-sazonal-vai-ser-alargado-ao-sars-cov-2-insa,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O sistema de vigilância sentinela da gripe sazonal vai ser alargado à covid-19 para ""conhecer com detalhe"" o que se vai passar na população portuguesa com a coexistência dos dois vírus, revelou à Lusa o epidemiologista Carlos Dias.
Desde 1990 que a Rede Médicos-Sentinela, um sistema de observação baseado nos cuidados de saúde primários, faz a vigilância epidemiológica da gripe, sendo o objetivo adaptá-la ao novo coronavírus SARS-Cov2, adiantou o coordenador do Departamento de Epidemiologia do Instituto Nacional Dr. Ricardo Jorge (INSA).
""Esse é um aspeto muito importante que está a ser preparado desde já"" porque são duas ""doenças que têm uma expressão respiratória óbvia, em termos de sinais, de sintomas, a tosse, febre, dificuldade respiratória, etc"", disse Carlos Dias.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Sessão plenária do parlamento chinês marcada para 22 de maio,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-29 10:16:10,"Covid-19
A sessão plenária do parlamento chinês vai realizar-se em 22 de maio, após ter sido adiada por dois meses e meio devido ao surto do novo coronavírus, informou hoje a agência noticiosa oficial Xinhua.
O mais importante evento anual da agenda política chinesa, que deveria ter ocorrido no início de março, foi adiado no final de fevereiro, no auge da crise epidémica na China.
A sessão plenária da Assembleia Nacional Popular deve permitir ao Presidente chinês, Xi Jinping, proclamar a vitória do país sobre a epidemia do novo coronavírus, que começou na cidade chinesa de Wuhan, em dezembro passado, mas que, entretanto, espalhou-se por todo o mundo.",http://www.destak.pt/artigo/417504-sessao-plenaria-do-parlamento-chines-marcada-para-22-de-maio,Destak . pt | Covid - 19 : Sessão plenária do parlamento chinês marcada para 22 de maio,http://www.destak.pt/artigo/417504-sessao-plenaria-do-parlamento-chines-marcada-para-22-de-maio,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A sessão plenária do parlamento chinês vai realizar-se em 22 de maio, após ter sido adiada por dois meses e meio devido ao surto do novo coronavírus, informou hoje a agência noticiosa oficial Xinhua.
O mais importante evento anual da agenda política chinesa, que deveria ter ocorrido no início de março, foi adiado no final de fevereiro, no auge da crise epidémica na China.
A sessão plenária da Assembleia Nacional Popular deve permitir ao Presidente chinês, Xi Jinping, proclamar a vitória do país sobre a epidemia do novo coronavírus, que começou na cidade chinesa de Wuhan, em dezembro passado, mas que, entretanto, espalhou-se por todo o mundo.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Governo timorense flexibiliza restrições no estado de emergência,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-29 10:16:10,"Covid-19
O Governo timorense aprovou hoje o alívio de várias das restrições do estado de emergência em resposta à covid-19, reabrindo a fronteira à entrada de timorenses e permitindo transportes públicos com medidas sanitárias de proteção.
Assim, e segundo o decreto aprovado hoje em Conselho de Ministros, as restrições à entrada de cidadãos estrangeiros continuam, mas os timorenses podem voltar a entrar no país, ainda que sujeitos a ""regras de controlo sanitário de entradas e saídas de território nacional"".
Isso inclui quarentena obrigatória para todos os timorenses que entrarem no país, à semelhança do que tem ocorrido agora.",http://www.destak.pt/artigo/417503-governo-timorense-flexibiliza-restricoes-no-estado-de-emergencia,Destak . pt | Covid - 19 : Governo timorense flexibiliza restries no estado de emergência,http://www.destak.pt/artigo/417503-governo-timorense-flexibiliza-restricoes-no-estado-de-emergencia,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O Governo timorense aprovou hoje o alívio de várias das restrições do estado de emergência em resposta à covid-19, reabrindo a fronteira à entrada de timorenses e permitindo transportes públicos com medidas sanitárias de proteção.
Assim, e segundo o decreto aprovado hoje em Conselho de Ministros, as restrições à entrada de cidadãos estrangeiros continuam, mas os timorenses podem voltar a entrar no país, ainda que sujeitos a ""regras de controlo sanitário de entradas e saídas de território nacional"".
Isso inclui quarentena obrigatória para todos os timorenses que entrarem no país, à semelhança do que tem ocorrido agora.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Idas às urgências do SNS por acidentes domésticos e de lazer caíram quase 50% em março,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-29 10:16:11,"Covid-19
As idas aos serviços de urgências do Serviço Nacional de Saúde na sequência de acidentes domésticos e de lazer caíram para perto de metade em março, revelou à Lusa o coordenador do Departamento de Epidemiologia do Instituto Ricardo Jorge.
""Verificámos curiosamente que no mês de março deste ano houve uma diminuição do número de recursos às urgências por acidentes domésticos e de lazer de 40.000, que era o número habitual, para cerca de 20 mil em termos nacionais em todos os hospitais do SNS"", disse o investigador Carlos Dias.
Segundo o epidemiologista, estes dados estão ""em linha com outros estudos e informações de um menor recurso da população geral aos serviços hospitalares, provavelmente, por algum receio de se dirigirem a locais onde estariam doentes infetados pelo novo coronavírus e pudessem ser os próprios infetados"".",http://www.destak.pt/artigo/417500-idas-as-urgencias-do-sns-por-acidentes-domesticos-e-de-lazer-cairam-quase-50-em-marco,Destak . pt | Covid - 19 : Idas às urgências do SNS por acidentes domésticos e de lazer caíram quase 50 % em março,http://www.destak.pt/artigo/417500-idas-as-urgencias-do-sns-por-acidentes-domesticos-e-de-lazer-cairam-quase-50-em-marco,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
As idas aos serviços de urgências do Serviço Nacional de Saúde na sequência de acidentes domésticos e de lazer caíram para perto de metade em março, revelou à Lusa o coordenador do Departamento de Epidemiologia do Instituto Ricardo Jorge.
""Verificámos curiosamente que no mês de março deste ano houve uma diminuição do número de recursos às urgências por acidentes domésticos e de lazer de 40.000, que era o número habitual, para cerca de 20 mil em termos nacionais em todos os hospitais do SNS"", disse o investigador Carlos Dias.
Segundo o epidemiologista, estes dados estão ""em linha com outros estudos e informações de um menor recurso da população geral aos serviços hospitalares, provavelmente, por algum receio de se dirigirem a locais onde estariam doentes infetados pelo novo coronavírus e pudessem ser os próprios infetados"".",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Samsung Electronics vê diminuição nos lucros mas aumento das vendas,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-29 10:16:12,"Actualidade
A Samsung Electronics anunciou hoje uma diminuição nos lucros líquidos de 3,1% no primeiro trimestre, devido ao impacto da pandemia da covid-19 na economia mundial, mas viu o volume de vendas a aumentar.
Entre janeiro e março de 2020, o gigante sul-coreano arrecadou 4,88 biliões de won (cerca de 3,7 mil milhões de euros) o que contrasta com os 5,04 biliões (3,8 mil milhões) do mesmo período de 2019.
Contudo, o volume de vendas cresceu 5,6% em relação aos primeiros três meses do ano passado, cifrando-se em 55,33 biliões de won (cerca de 42 mil milhões de euros).",http://www.destak.pt/artigo/417496-samsung-electronics-ve-diminuicao-nos-lucros-mas-aumento-das-vendas,Destak . pt | Actualidade : Samsung Electronics vê diminuio nos lucros mas aumento das vendas,http://www.destak.pt/artigo/417496-samsung-electronics-ve-diminuicao-nos-lucros-mas-aumento-das-vendas,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Actualidade
A Samsung Electronics anunciou hoje uma diminuição nos lucros líquidos de 3,1% no primeiro trimestre, devido ao impacto da pandemia da covid-19 na economia mundial, mas viu o volume de vendas a aumentar.
Entre janeiro e março de 2020, o gigante sul-coreano arrecadou 4,88 biliões de won (cerca de 3,7 mil milhões de euros) o que contrasta com os 5,04 biliões (3,8 mil milhões) do mesmo período de 2019.
Contudo, o volume de vendas cresceu 5,6% em relação aos primeiros três meses do ano passado, cifrando-se em 55,33 biliões de won (cerca de 42 mil milhões de euros).",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Países lusófonos capazes de testar novo coronavírus e com apoio do INSA,"As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-29 10:16:12,"Covid-19
Os países africanos de língua portuguesa e Timor-Leste dispõem atualmente de capacidade para testar a covid-19 e contam com a colaboração do Instituto Nacional de Saúde Dr. Ricardo Jorge (INSA), disse à Lusa o seu presidente.
""Temos uma relação muito forte com os países, não só os Países Africanos de Língua Oficial Portuguesa (PALOP), mas também a CPLP, que inclui Timor-Leste"", disse Fernando de Almeida, a propósito da tradicional colaboração entre este instituto e os laboratórios dos países da Comunidade dos Países de Língua Portuguesa (CPLP).
Ainda antes de declarada a pandemia, o INSA disponibilizou-se para ajudar os laboratórios destes países e desde logo recebeu pedidos de cooperação de alguns Estados, como Moçambique, Guiné-Bissau e Cabo Verde.",http://www.destak.pt/artigo/417501-paises-lusofonos-capazes-de-testar-novo-coronavirus-e-com-apoio-do-insa,Destak . pt | Covid - 19 : Países lusófonos capazes de testar novo coronavírus e com apoio do INSA,http://www.destak.pt/artigo/417501-paises-lusofonos-capazes-de-testar-novo-coronavirus-e-com-apoio-do-insa,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
Os países africanos de língua portuguesa e Timor-Leste dispõem atualmente de capacidade para testar a covid-19 e contam com a colaboração do Instituto Nacional de Saúde Dr. Ricardo Jorge (INSA), disse à Lusa o seu presidente.
""Temos uma relação muito forte com os países, não só os Países Africanos de Língua Oficial Portuguesa (PALOP), mas também a CPLP, que inclui Timor-Leste"", disse Fernando de Almeida, a propósito da tradicional colaboração entre este instituto e os laboratórios dos países da Comunidade dos Países de Língua Portuguesa (CPLP).
Ainda antes de declarada a pandemia, o INSA disponibilizou-se para ajudar os laboratórios destes países e desde logo recebeu pedidos de cooperação de alguns Estados, como Moçambique, Guiné-Bissau e Cabo Verde.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Covid-19. Mortes provocadas pela pandemia nos EUA superam os americanos mortos na guerra do Vietname,"Os mortos registados em dois meses nos Estados Unidos devido à Covid-19 (58.365), ultrapassaram os soldados norte-americanos mortos na guerra do Vietname em duas décadas (58.220).",Rádio E Televisão De Portugal,2020-04-29 10:16:13,"Covid-19. Mortes provocadas pela pandemia nos EUA superam os americanos mortos na guerra do Vietname
Segundo a última contagem efetuada na terça-feira pela universidade norte-americana Johns Hopkins, no total, 58.365 pessoas morreram devido infetados pelo SARS-CoV-2 no país mais afetado no planeta pela pandemia da Covid-19.
O número de soldados dos Estados Unidos mortos na guerra do Vietname (1955-1975) totalizou 58.220, segundo o balanço oficial publicado pelo Arquivo Nacional daquele país.
Embora estes dois acontecimentos não tenham nada a ver um com o outro, este é o ""limiar simbólico"", pois a guerra do Vietname continua a ser ""um dos maiores traumas"" vividos pelos norte-americanos no século XX, realça o estabelecimento de ensino superior.
Na terça-feira, os Estados Unidos ultrapassaram outra ""barreira simbólica"", tendo contabilizado mais de um milhão de casos diagnosticados com o novo coronavírus.
Este número de infetados pelo novo coronavírus representa cerca de um terço do total de casos registados em todo o mundo, segundo os dados divulgados pela mesma universidade.
Na terça-feira, pelas 18h00, a universidade Johns Hopkins indicava que o número de infetados nos Estados Unidos tinha atingido 1.002.498, enquanto o número de mortes se cifrava em 57.266.
À medida que a pandemia alastra, a maioria dos estados norte-americanos emitiu legislação para a população ficar em casa, embora nos últimos dias alguns dos estados tenham começado a retomar as suas atividades.
Especificamente, na segunda-feira, nove estados reabriram em parte as suas atividades (Alasca, Colorado, Geórgia, Minnesota, Mississípi, Montana, Oklahoma, Carolina do Sul e Tennessee) e espera-se que, na próxima semana, outros oito aliviem as medidas de confinamento e de encerramento das atividades sociais e económicas, embora mantenham o distanciamento social.
Apesar de alguns estados estarem a reabrir as suas atividades, as medidas de distanciamento social nos Estados Unidos vão manter-se durante o verão, avisou Deborah Birch, médica coordenadora do grupo de trabalho sobre a pandemia da Casa Branca.",https://www.rtp.pt/noticias/mundo/covid-19-mortes-provocadas-pela-pandemia-nos-eua-superam-os-americanos-mortos-na-guerra-do-vietname_n1224573,Covid - 19 . Mortes provocadas pela pandemia nos EUA superam os americanos mortos na guerra do Vietname,https://www.rtp.pt/noticias/mundo/covid-19-mortes-provocadas-pela-pandemia-nos-eua-superam-os-americanos-mortos-na-guerra-do-vietname_n1224573,2020-04-29 07:48:09,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,"https://cdn-images.rtp.pt/icm/noticias/images/c6/c6b08cbbcca7b3589bc8ba62afff341f?&q=90&rect=0,142,1200,658&auto=format",rtp.pt,Portuguese,Portugal,"Covid-19. Mortes provocadas pela pandemia nos EUA superam os americanos mortos na guerra do Vietname
Segundo a última contagem efetuada na terça-feira pela universidade norte-americana Johns Hopkins, no total, 58.365 pessoas morreram devido infetados pelo SARS-CoV-2 no país mais afetado no planeta pela pandemia da Covid-19.
O número de soldados dos Estados Unidos mortos na guerra do Vietname (1955-1975) totalizou 58.220, segundo o balanço oficial publicado pelo Arquivo Nacional daquele país.
Embora estes dois acontecimentos não tenham nada a ver um com o outro, este é o ""limiar simbólico"", pois a guerra do Vietname continua a ser ""um dos maiores traumas"" vividos pelos norte-americanos no século XX, realça o estabelecimento de ensino superior.
Na terça-feira, os Estados Unidos ultrapassaram outra ""barreira simbólica"", tendo contabilizado mais de um milhão de casos diagnosticados com o novo coronavírus.
Este número de infetados pelo novo coronavírus representa cerca de um terço do total de casos registados em todo o mundo, segundo os dados divulgados pela mesma universidade.
Na terça-feira, pelas 18h00, a universidade Johns Hopkins indicava que o número de infetados nos Estados Unidos tinha atingido 1.002.498, enquanto o número de mortes se cifrava em 57.266.
À medida que a pandemia alastra, a maioria dos estados norte-americanos emitiu legislação para a população ficar em casa, embora nos últimos dias alguns dos estados tenham começado a retomar as suas atividades.
Especificamente, na segunda-feira, nove estados reabriram em parte as suas atividades (Alasca, Colorado, Geórgia, Minnesota, Mississípi, Montana, Oklahoma, Carolina do Sul e Tennessee) e espera-se que, na próxima semana, outros oito aliviem as medidas de confinamento e de encerramento das atividades sociais e económicas, embora mantenham o distanciamento social.
Apesar de alguns estados estarem a reabrir as suas atividades, as medidas de distanciamento social nos Estados Unidos vão manter-se durante o verão, avisou Deborah Birch, médica coordenadora do grupo de trabalho sobre a pandemia da Casa Branca.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,"Venezuela vai flexibilizar quarentena e avançar com plano de ""normalização relativa""","As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-04-29 10:16:14,"Covid-19
O Presidente venezuelano, Nicolás Maduro anunciou, terça-feira, que vai iniciar um plano de ""normalização relativa"" da Venezuela, devido à covid-19, através da flexibilização do isolamento social.
Nicolás Maduro explicou, através de uma entrevista telefónica com a televisão estatal venezuelana, que o plano combinará ""a flexibilização segura, consciente com medidas prudentes"".
A experiência de flexibilizar o isolamento social já tinha começado no domingo e na segunda-feira, permitindo às crianças até 14 anos, aos adolescentes de até 16 anos e aos idosos, saírem à rua, num horário estipulado, até um quilómetro de distância das respetivas residências e com máscaras.",http://www.destak.pt/artigo/417497-venezuela-vai-flexibilizar-quarentena-e-avancar-com-plano-de-normalizacao-relativa,Destak . pt | Covid - 19 : Venezuela vai flexibilizar quarentena e avançar com plano de  normalizao relativa  ,http://www.destak.pt/artigo/417497-venezuela-vai-flexibilizar-quarentena-e-avancar-com-plano-de-normalizacao-relativa,NA,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:15:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
O Presidente venezuelano, Nicolás Maduro anunciou, terça-feira, que vai iniciar um plano de ""normalização relativa"" da Venezuela, devido à covid-19, através da flexibilização do isolamento social.
Nicolás Maduro explicou, através de uma entrevista telefónica com a televisão estatal venezuelana, que o plano combinará ""a flexibilização segura, consciente com medidas prudentes"".
A experiência de flexibilizar o isolamento social já tinha começado no domingo e na segunda-feira, permitindo às crianças até 14 anos, aos adolescentes de até 16 anos e aos idosos, saírem à rua, num horário estipulado, até um quilómetro de distância das respetivas residências e com máscaras.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
1,Covid-19. Coronavírus chegou ao Governo da Guiné-Bissau,O primeiro-ministro da Guiné-Bissau e outros membros do Executivo estão infetados com o novo coronavírus.,Rádio E Televisão De Portugal,2020-04-29 10:16:15,"O primeiro-ministro da Guiné-Bissau, Nuno Nabian, e pelo menos mais três membros do seu governo estão infetados com a doença covid-19, revelou o ministro da Saúde, António Deuna, na televisão pública do país.
Segundo fonte governamental contactada pela Lusa, além do primeiro-ministro, testaram também positivo ao novo coronavírus o ministro do Interior, Botche Candé, o secretário de Estado da Ordem Pública, Mário Fambé, e a secretária de Estado do Ambiente e Biodiversidade, Mónica Buaro.
A mesma fonte disse que vai requisitar uma unidade hoteleira para instalar as pessoas do elenco governamental que estão infetadas com Covid-19.
c/ Lusa",https://www.rtp.pt/noticias/mundo/covid-19-virus-chegou-ao-governo-da-guine-bissau_n1224569,Covid - 19 . Vírus chegou ao governo da Guiné - Bissau,https://www.rtp.pt/noticias/mundo/covid-19-virus-chegou-ao-governo-da-guine-bissau_n1224569,2020-04-29 07:20:06,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-04-29T05:00:00Z,"https://cdn-images.rtp.pt/icm/noticias/images/6f/6fb1f1b9f6752c0bd99d26e6f2c6e138?&q=90&rect=0,18,1240,680&auto=format",rtp.pt,Portuguese,Portugal,"O primeiro-ministro da Guiné-Bissau, Nuno Nabian, e pelo menos mais três membros do seu governo estão infetados com a doença covid-19, revelou o ministro da Saúde, António Deuna, na televisão pública do país.
Segundo fonte governamental contactada pela Lusa, além do primeiro-ministro, testaram também positivo ao novo coronavírus o ministro do Interior, Botche Candé, o secretário de Estado da Ordem Pública, Mário Fambé, e a secretária de Estado do Ambiente e Biodiversidade, Mónica Buaro.
A mesma fonte disse que vai requisitar uma unidade hoteleira para instalar as pessoas do elenco governamental que estão infetadas com Covid-19.
c/ Lusa",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
